route_id,kind,position,gid,role,cluster_id,is_seed,priority_score,path
133,chain,1,100000003796063100,distributor,6,False,0.610376,100000003796063100 → 100000006866783100 → 100000008443341100 → 100000008477350100
133,chain,2,100000006866783100,distributor,1,True,0.830206,100000003796063100 → 100000006866783100 → 100000008443341100 → 100000008477350100
133,chain,3,100000008443341100,peripheral,13,False,0.4877,100000003796063100 → 100000006866783100 → 100000008443341100 → 100000008477350100
133,chain,4,100000008477350100,coordinator,1,False,0.949978,100000003796063100 → 100000006866783100 → 100000008443341100 → 100000008477350100
134,chain,1,100000004351795100,coordinator,1,False,0.884742,100000004351795100 → 100000003242289100 → 100000004140487100 → 100000003249054100
134,chain,2,100000003242289100,coordinator,17,False,0.933085,100000004351795100 → 100000003242289100 → 100000004140487100 → 100000003249054100
134,chain,3,100000004140487100,distributor,4,False,0.584308,100000004351795100 → 100000003242289100 → 100000004140487100 → 100000003249054100
134,chain,4,100000003249054100,consolidator,4,False,0.785098,100000004351795100 → 100000003242289100 → 100000004140487100 → 100000003249054100
135,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100
135,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100
135,chain,3,100000008443341100,peripheral,13,False,0.4877,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100
135,chain,4,100000008477350100,coordinator,1,False,0.949978,100000005910114100 → 100000006866783100 → 100000008443341100 → 100000008477350100
136,chain,1,100000008304139100,distributor,4,False,0.875222,100000008304139100 → 100000006866783100 → 100000008443341100 → 100000008477350100
136,chain,2,100000006866783100,distributor,1,True,0.830206,100000008304139100 → 100000006866783100 → 100000008443341100 → 100000008477350100
136,chain,3,100000008443341100,peripheral,13,False,0.4877,100000008304139100 → 100000006866783100 → 100000008443341100 → 100000008477350100
136,chain,4,100000008477350100,coordinator,1,False,0.949978,100000008304139100 → 100000006866783100 → 100000008443341100 → 100000008477350100
137,chain,1,100000008512552100,peripheral,17,False,0.662848,100000008512552100 → 100000003242289100 → 100000004140487100 → 100000003249054100
137,chain,2,100000003242289100,coordinator,17,False,0.933085,100000008512552100 → 100000003242289100 → 100000004140487100 → 100000003249054100
137,chain,3,100000004140487100,distributor,4,False,0.584308,100000008512552100 → 100000003242289100 → 100000004140487100 → 100000003249054100
137,chain,4,100000003249054100,consolidator,4,False,0.785098,100000008512552100 → 100000003242289100 → 100000004140487100 → 100000003249054100
138,chain,1,100000006866783100,distributor,1,True,0.830206,100000006866783100 → 100000008443341100 → 100000008477350100 → 100000007639767100
138,chain,2,100000008443341100,peripheral,13,False,0.4877,100000006866783100 → 100000008443341100 → 100000008477350100 → 100000007639767100
138,chain,3,100000008477350100,coordinator,1,False,0.949978,100000006866783100 → 100000008443341100 → 100000008477350100 → 100000007639767100
138,chain,4,100000007639767100,distributor,1,False,0.817671,100000006866783100 → 100000008443341100 → 100000008477350100 → 100000007639767100
139,chain,1,100000003796063100,distributor,6,False,0.610376,100000003796063100 → 100000008172352100 → 100000007322059100 → 100000004552204100
139,chain,2,100000008172352100,peripheral,33,False,0.621769,100000003796063100 → 100000008172352100 → 100000007322059100 → 100000004552204100
139,chain,3,100000007322059100,peripheral,33,False,0.462444,100000003796063100 → 100000008172352100 → 100000007322059100 → 100000004552204100
139,chain,4,100000004552204100,peripheral,33,False,0.367985,100000003796063100 → 100000008172352100 → 100000007322059100 → 100000004552204100
140,chain,1,100000004358004100,distributor,4,True,0.240726,100000004358004100 → 100000008172352100 → 100000007322059100 → 100000004552204100
140,chain,2,100000008172352100,peripheral,33,False,0.621769,100000004358004100 → 100000008172352100 → 100000007322059100 → 100000004552204100
140,chain,3,100000007322059100,peripheral,33,False,0.462444,100000004358004100 → 100000008172352100 → 100000007322059100 → 100000004552204100
140,chain,4,100000004552204100,peripheral,33,False,0.367985,100000004358004100 → 100000008172352100 → 100000007322059100 → 100000004552204100
141,chain,1,100000008603629100,coordinator,7,False,0.981072,100000008603629100 → 100000004847758100 → 100000003684369100 → 100000005093521100
141,chain,2,100000004847758100,distributor,4,False,0.841915,100000008603629100 → 100000004847758100 → 100000003684369100 → 100000005093521100
141,chain,3,100000003684369100,distributor,4,True,0.844489,100000008603629100 → 100000004847758100 → 100000003684369100 → 100000005093521100
141,chain,4,100000005093521100,terminal,4,False,0.37075,100000008603629100 → 100000004847758100 → 100000003684369100 → 100000005093521100
142,chain,1,100000002723538100,distributor,7,False,0.839435,100000002723538100 → 100000008603629100 → 100000007197866100 → 100000004379306100
142,chain,2,100000008603629100,coordinator,7,False,0.981072,100000002723538100 → 100000008603629100 → 100000007197866100 → 100000004379306100
142,chain,3,100000007197866100,peripheral,7,False,0.38948,100000002723538100 → 100000008603629100 → 100000007197866100 → 100000004379306100
142,chain,4,100000004379306100,peripheral,7,False,0.148077,100000002723538100 → 100000008603629100 → 100000007197866100 → 100000004379306100
143,chain,1,100000003968044100,peripheral,7,False,0.451668,100000003968044100 → 100000008603629100 → 100000007197866100 → 100000004379306100
143,chain,2,100000008603629100,coordinator,7,False,0.981072,100000003968044100 → 100000008603629100 → 100000007197866100 → 100000004379306100
143,chain,3,100000007197866100,peripheral,7,False,0.38948,100000003968044100 → 100000008603629100 → 100000007197866100 → 100000004379306100
143,chain,4,100000004379306100,peripheral,7,False,0.148077,100000003968044100 → 100000008603629100 → 100000007197866100 → 100000004379306100
144,chain,1,100000004400305100,distributor,1,False,0.886588,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000003235780100
144,chain,2,100000004070318100,distributor,1,False,0.879738,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000003235780100
144,chain,3,100000006866783100,distributor,1,True,0.830206,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000003235780100
144,chain,4,100000003235780100,terminal,1,False,0.462329,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000003235780100
145,chain,1,100000005287097100,distributor,5,False,0.867304,100000005287097100 → 100000003016635100 → 100000000667713100 → 100000002481735100
145,chain,2,100000003016635100,distributor,5,True,0.825536,100000005287097100 → 100000003016635100 → 100000000667713100 → 100000002481735100
145,chain,3,100000000667713100,peripheral,5,False,0.615012,100000005287097100 → 100000003016635100 → 100000000667713100 → 100000002481735100
145,chain,4,100000002481735100,terminal,5,False,0.276259,100000005287097100 → 100000003016635100 → 100000000667713100 → 100000002481735100
146,chain,1,100000005339662100,peripheral,16,False,0.669312,100000005339662100 → 100000000343175100 → 100000002941114100 → 100000005168487100
146,chain,2,100000000343175100,distributor,12,True,0.797961,100000005339662100 → 100000000343175100 → 100000002941114100 → 100000005168487100
146,chain,3,100000002941114100,peripheral,12,False,0.595592,100000005339662100 → 100000000343175100 → 100000002941114100 → 100000005168487100
146,chain,4,100000005168487100,peripheral,12,False,0.410331,100000005339662100 → 100000000343175100 → 100000002941114100 → 100000005168487100
147,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000004737477100 → 100000003831201100
147,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000004737477100 → 100000003831201100
147,chain,3,100000004737477100,transit,1,False,0.677354,100000005910114100 → 100000006866783100 → 100000004737477100 → 100000003831201100
147,chain,4,100000003831201100,terminal,1,False,0.366137,100000005910114100 → 100000006866783100 → 100000004737477100 → 100000003831201100
148,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000004847758100 → 100000002398779100
148,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000004847758100 → 100000002398779100
148,chain,3,100000004847758100,distributor,4,False,0.841915,100000005910114100 → 100000006866783100 → 100000004847758100 → 100000002398779100
148,chain,4,100000002398779100,consolidator,1,False,0.912189,100000005910114100 → 100000006866783100 → 100000004847758100 → 100000002398779100
149,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005942793100
149,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005942793100
149,chain,3,100000008304139100,distributor,4,False,0.875222,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005942793100
149,chain,4,100000005942793100,consolidator,1,False,0.595563,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005942793100
150,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000008603629100 → 100000007197866100 → 100000004379306100
150,chain,2,100000008603629100,coordinator,7,False,0.981072,100000005910114100 → 100000008603629100 → 100000007197866100 → 100000004379306100
150,chain,3,100000007197866100,peripheral,7,False,0.38948,100000005910114100 → 100000008603629100 → 100000007197866100 → 100000004379306100
150,chain,4,100000004379306100,peripheral,7,False,0.148077,100000005910114100 → 100000008603629100 → 100000007197866100 → 100000004379306100
151,chain,1,100000008304139100,distributor,4,False,0.875222,100000008304139100 → 100000006866783100 → 100000004737477100 → 100000003831201100
151,chain,2,100000006866783100,distributor,1,True,0.830206,100000008304139100 → 100000006866783100 → 100000004737477100 → 100000003831201100
151,chain,3,100000004737477100,transit,1,False,0.677354,100000008304139100 → 100000006866783100 → 100000004737477100 → 100000003831201100
151,chain,4,100000003831201100,terminal,1,False,0.366137,100000008304139100 → 100000006866783100 → 100000004737477100 → 100000003831201100
152,chain,1,100000008304139100,distributor,4,False,0.875222,100000008304139100 → 100000006866783100 → 100000004847758100 → 100000002398779100
152,chain,2,100000006866783100,distributor,1,True,0.830206,100000008304139100 → 100000006866783100 → 100000004847758100 → 100000002398779100
152,chain,3,100000004847758100,distributor,4,False,0.841915,100000008304139100 → 100000006866783100 → 100000004847758100 → 100000002398779100
152,chain,4,100000002398779100,consolidator,1,False,0.912189,100000008304139100 → 100000006866783100 → 100000004847758100 → 100000002398779100
153,chain,1,100000008636603100,peripheral,5,False,0.581642,100000008636603100 → 100000003016635100 → 100000000667713100 → 100000002481735100
153,chain,2,100000003016635100,distributor,5,True,0.825536,100000008636603100 → 100000003016635100 → 100000000667713100 → 100000002481735100
153,chain,3,100000000667713100,peripheral,5,False,0.615012,100000008636603100 → 100000003016635100 → 100000000667713100 → 100000002481735100
153,chain,4,100000002481735100,terminal,5,False,0.276259,100000008636603100 → 100000003016635100 → 100000000667713100 → 100000002481735100
154,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000008413748100
154,chain,2,100000004400305100,distributor,1,False,0.886588,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000008413748100
154,chain,3,100000002645993100,peripheral,1,False,0.575386,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000008413748100
154,chain,4,100000008413748100,distributor,17,False,0.75843,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000008413748100
155,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005782781100
155,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005782781100
155,chain,3,100000008304139100,distributor,4,False,0.875222,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005782781100
155,chain,4,100000005782781100,peripheral,11,False,0.674628,100000005910114100 → 100000006866783100 → 100000008304139100 → 100000005782781100
156,chain,1,100000004400305100,distributor,1,False,0.886588,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000008686313100
156,chain,2,100000004070318100,distributor,1,False,0.879738,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000008686313100
156,chain,3,100000006866783100,distributor,1,True,0.830206,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000008686313100
156,chain,4,100000008686313100,peripheral,1,False,0.702449,100000004400305100 → 100000004070318100 → 100000006866783100 → 100000008686313100
157,chain,1,100000001857829100,coordinator,7,False,0.945212,100000001857829100 → 100000008603629100 → 100000006641671100 → 100000008097580100
157,chain,2,100000008603629100,coordinator,7,False,0.981072,100000001857829100 → 100000008603629100 → 100000006641671100 → 100000008097580100
157,chain,3,100000006641671100,transit,7,False,0.499722,100000001857829100 → 100000008603629100 → 100000006641671100 → 100000008097580100
157,chain,4,100000008097580100,terminal,7,False,0.37041,100000001857829100 → 100000008603629100 → 100000006641671100 → 100000008097580100
158,chain,1,100000003016635100,distributor,5,True,0.825536,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003896956100
158,chain,2,100000005287097100,distributor,5,False,0.867304,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003896956100
158,chain,3,100000004150593100,distributor,5,False,0.743794,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003896956100
158,chain,4,100000003896956100,peripheral,5,False,0.42341,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003896956100
159,chain,1,100000003360542100,peripheral,12,False,0.589694,100000003360542100 → 100000003115284100 → 100000003390036100 → 100000005873152100
159,chain,2,100000003115284100,consolidator,12,False,0.958669,100000003360542100 → 100000003115284100 → 100000003390036100 → 100000005873152100
159,chain,3,100000003390036100,peripheral,12,False,0.644832,100000003360542100 → 100000003115284100 → 100000003390036100 → 100000005873152100
159,chain,4,100000005873152100,transit,12,False,0.459153,100000003360542100 → 100000003115284100 → 100000003390036100 → 100000005873152100
160,chain,1,100000005665181100,distributor,6,False,0.803261,100000005665181100 → 100000004475818100 → 100000008172352100 → 100000002628146100
160,chain,2,100000004475818100,peripheral,6,False,0.408964,100000005665181100 → 100000004475818100 → 100000008172352100 → 100000002628146100
160,chain,3,100000008172352100,peripheral,33,False,0.621769,100000005665181100 → 100000004475818100 → 100000008172352100 → 100000002628146100
160,chain,4,100000002628146100,terminal,33,False,0.292896,100000005665181100 → 100000004475818100 → 100000008172352100 → 100000002628146100
161,chain,1,100000005873152100,transit,12,False,0.459153,100000005873152100 → 100000003360542100 → 100000003115284100 → 100000003390036100
161,chain,2,100000003360542100,peripheral,12,False,0.589694,100000005873152100 → 100000003360542100 → 100000003115284100 → 100000003390036100
161,chain,3,100000003115284100,consolidator,12,False,0.958669,100000005873152100 → 100000003360542100 → 100000003115284100 → 100000003390036100
161,chain,4,100000003390036100,peripheral,12,False,0.644832,100000005873152100 → 100000003360542100 → 100000003115284100 → 100000003390036100
162,chain,1,100000007639767100,distributor,1,False,0.817671,100000007639767100 → 100000004400305100 → 100000005186131100 → 100000006171671100
162,chain,2,100000004400305100,distributor,1,False,0.886588,100000007639767100 → 100000004400305100 → 100000005186131100 → 100000006171671100
162,chain,3,100000005186131100,transit,1,False,0.536319,100000007639767100 → 100000004400305100 → 100000005186131100 → 100000006171671100
162,chain,4,100000006171671100,peripheral,1,False,0.17757,100000007639767100 → 100000004400305100 → 100000005186131100 → 100000006171671100
163,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000004400305100 → 100000005186131100 → 100000006171671100
163,chain,2,100000004400305100,distributor,1,False,0.886588,100000008632060100 → 100000004400305100 → 100000005186131100 → 100000006171671100
163,chain,3,100000005186131100,transit,1,False,0.536319,100000008632060100 → 100000004400305100 → 100000005186131100 → 100000006171671100
163,chain,4,100000006171671100,peripheral,1,False,0.17757,100000008632060100 → 100000004400305100 → 100000005186131100 → 100000006171671100
164,chain,1,100000001660397100,transit,1,False,0.667155,100000001660397100 → 100000006866783100 → 100000008686313100 → 100000002826669100
164,chain,2,100000006866783100,distributor,1,True,0.830206,100000001660397100 → 100000006866783100 → 100000008686313100 → 100000002826669100
164,chain,3,100000008686313100,peripheral,1,False,0.702449,100000001660397100 → 100000006866783100 → 100000008686313100 → 100000002826669100
164,chain,4,100000002826669100,terminal,1,False,0.446486,100000001660397100 → 100000006866783100 → 100000008686313100 → 100000002826669100
165,chain,1,100000008304139100,distributor,4,False,0.875222,100000008304139100 → 100000006866783100 → 100000008686313100 → 100000002826669100
165,chain,2,100000006866783100,distributor,1,True,0.830206,100000008304139100 → 100000006866783100 → 100000008686313100 → 100000002826669100
165,chain,3,100000008686313100,peripheral,1,False,0.702449,100000008304139100 → 100000006866783100 → 100000008686313100 → 100000002826669100
165,chain,4,100000002826669100,terminal,1,False,0.446486,100000008304139100 → 100000006866783100 → 100000008686313100 → 100000002826669100
166,chain,1,100000002957787100,coordinator,1,False,0.900323,100000002957787100 → 100000002645993100 → 100000008413748100 → 100000008612257100
166,chain,2,100000002645993100,peripheral,1,False,0.575386,100000002957787100 → 100000002645993100 → 100000008413748100 → 100000008612257100
166,chain,3,100000008413748100,distributor,17,False,0.75843,100000002957787100 → 100000002645993100 → 100000008413748100 → 100000008612257100
166,chain,4,100000008612257100,terminal,17,False,0.243212,100000002957787100 → 100000002645993100 → 100000008413748100 → 100000008612257100
167,chain,1,100000004400305100,distributor,1,False,0.886588,100000004400305100 → 100000002645993100 → 100000008413748100 → 100000008612257100
167,chain,2,100000002645993100,peripheral,1,False,0.575386,100000004400305100 → 100000002645993100 → 100000008413748100 → 100000008612257100
167,chain,3,100000008413748100,distributor,17,False,0.75843,100000004400305100 → 100000002645993100 → 100000008413748100 → 100000008612257100
167,chain,4,100000008612257100,terminal,17,False,0.243212,100000004400305100 → 100000002645993100 → 100000008413748100 → 100000008612257100
168,chain,1,100000004400305100,distributor,1,False,0.886588,100000004400305100 → 100000004070318100 → 100000008346837100 → 100000000534581100
168,chain,2,100000004070318100,distributor,1,False,0.879738,100000004400305100 → 100000004070318100 → 100000008346837100 → 100000000534581100
168,chain,3,100000008346837100,coordinator,14,False,0.961321,100000004400305100 → 100000004070318100 → 100000008346837100 → 100000000534581100
168,chain,4,100000000534581100,peripheral,7,False,0.543183,100000004400305100 → 100000004070318100 → 100000008346837100 → 100000000534581100
169,chain,1,100000006866783100,distributor,1,True,0.830206,100000006866783100 → 100000004070318100 → 100000008346837100 → 100000000534581100
169,chain,2,100000004070318100,distributor,1,False,0.879738,100000006866783100 → 100000004070318100 → 100000008346837100 → 100000000534581100
169,chain,3,100000008346837100,coordinator,14,False,0.961321,100000006866783100 → 100000004070318100 → 100000008346837100 → 100000000534581100
169,chain,4,100000000534581100,peripheral,7,False,0.543183,100000006866783100 → 100000004070318100 → 100000008346837100 → 100000000534581100
170,chain,1,100000007639767100,distributor,1,False,0.817671,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000001202787100
170,chain,2,100000004400305100,distributor,1,False,0.886588,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000001202787100
170,chain,3,100000002645993100,peripheral,1,False,0.575386,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000001202787100
170,chain,4,100000001202787100,peripheral,1,False,0.244102,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000001202787100
171,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000001202787100
171,chain,2,100000004400305100,distributor,1,False,0.886588,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000001202787100
171,chain,3,100000002645993100,peripheral,1,False,0.575386,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000001202787100
171,chain,4,100000001202787100,peripheral,1,False,0.244102,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000001202787100
172,chain,1,100000001732159100,peripheral,41,True,0.582587,100000001732159100 → 100000008314203100 → 100000008637537100 → 100000005940652100
172,chain,2,100000008314203100,peripheral,41,True,0.499081,100000001732159100 → 100000008314203100 → 100000008637537100 → 100000005940652100
172,chain,3,100000008637537100,peripheral,41,True,0.602789,100000001732159100 → 100000008314203100 → 100000008637537100 → 100000005940652100
172,chain,4,100000005940652100,terminal,41,False,0.352676,100000001732159100 → 100000008314203100 → 100000008637537100 → 100000005940652100
173,chain,1,100000003016635100,distributor,5,True,0.825536,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003899899100
173,chain,2,100000005287097100,distributor,5,False,0.867304,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003899899100
173,chain,3,100000004150593100,distributor,5,False,0.743794,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003899899100
173,chain,4,100000003899899100,peripheral,5,False,0.564128,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000003899899100
174,chain,1,100000008086440100,transit,1,False,0.698903,100000008086440100 → 100000008477350100 → 100000001126374100 → 100000005730108100
174,chain,2,100000008477350100,coordinator,1,False,0.949978,100000008086440100 → 100000008477350100 → 100000001126374100 → 100000005730108100
174,chain,3,100000001126374100,consolidator,1,False,0.798928,100000008086440100 → 100000008477350100 → 100000001126374100 → 100000005730108100
174,chain,4,100000005730108100,terminal,1,False,0.303937,100000008086440100 → 100000008477350100 → 100000001126374100 → 100000005730108100
175,chain,1,100000008304139100,distributor,4,False,0.875222,100000008304139100 → 100000006866783100 → 100000000089154100 → 100000003741418100
175,chain,2,100000006866783100,distributor,1,True,0.830206,100000008304139100 → 100000006866783100 → 100000000089154100 → 100000003741418100
175,chain,3,100000000089154100,distributor,1,False,0.542004,100000008304139100 → 100000006866783100 → 100000000089154100 → 100000003741418100
175,chain,4,100000003741418100,consolidator,6,False,0.828959,100000008304139100 → 100000006866783100 → 100000000089154100 → 100000003741418100
176,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000006866783100 → 100000000089154100 → 100000003741418100
176,chain,2,100000006866783100,distributor,1,True,0.830206,100000008632060100 → 100000006866783100 → 100000000089154100 → 100000003741418100
176,chain,3,100000000089154100,distributor,1,False,0.542004,100000008632060100 → 100000006866783100 → 100000000089154100 → 100000003741418100
176,chain,4,100000003741418100,consolidator,6,False,0.828959,100000008632060100 → 100000006866783100 → 100000000089154100 → 100000003741418100
177,chain,1,100000004140487100,distributor,4,False,0.584308,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000003249054100
177,chain,2,100000004400305100,distributor,1,False,0.886588,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000003249054100
177,chain,3,100000005048668100,distributor,7,False,0.76577,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000003249054100
177,chain,4,100000003249054100,consolidator,4,False,0.785098,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000003249054100
178,chain,1,100000000667713100,peripheral,5,False,0.615012,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000001049200100
178,chain,2,100000008636603100,peripheral,5,False,0.581642,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000001049200100
178,chain,3,100000003016635100,distributor,5,True,0.825536,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000001049200100
178,chain,4,100000001049200100,peripheral,18,False,0.592377,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000001049200100
179,chain,1,100000000667713100,peripheral,5,False,0.615012,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000007281639100
179,chain,2,100000008636603100,peripheral,5,False,0.581642,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000007281639100
179,chain,3,100000003016635100,distributor,5,True,0.825536,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000007281639100
179,chain,4,100000007281639100,terminal,5,False,0.532696,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000007281639100
180,chain,1,100000005910114100,coordinator,1,False,0.943216,100000005910114100 → 100000006866783100 → 100000004071080100 → 100000004071070100
180,chain,2,100000006866783100,distributor,1,True,0.830206,100000005910114100 → 100000006866783100 → 100000004071080100 → 100000004071070100
180,chain,3,100000004071080100,consolidator,1,False,0.825979,100000005910114100 → 100000006866783100 → 100000004071080100 → 100000004071070100
180,chain,4,100000004071070100,peripheral,1,False,0.444689,100000005910114100 → 100000006866783100 → 100000004071080100 → 100000004071070100
181,chain,1,100000007639767100,distributor,1,False,0.817671,100000007639767100 → 100000004400305100 → 100000004071080100 → 100000004071070100
181,chain,2,100000004400305100,distributor,1,False,0.886588,100000007639767100 → 100000004400305100 → 100000004071080100 → 100000004071070100
181,chain,3,100000004071080100,consolidator,1,False,0.825979,100000007639767100 → 100000004400305100 → 100000004071080100 → 100000004071070100
181,chain,4,100000004071070100,peripheral,1,False,0.444689,100000007639767100 → 100000004400305100 → 100000004071080100 → 100000004071070100
182,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000004400305100 → 100000004071080100 → 100000004071070100
182,chain,2,100000004400305100,distributor,1,False,0.886588,100000008632060100 → 100000004400305100 → 100000004071080100 → 100000004071070100
182,chain,3,100000004071080100,consolidator,1,False,0.825979,100000008632060100 → 100000004400305100 → 100000004071080100 → 100000004071070100
182,chain,4,100000004071070100,peripheral,1,False,0.444689,100000008632060100 → 100000004400305100 → 100000004071080100 → 100000004071070100
183,chain,1,100000004140487100,distributor,4,False,0.584308,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000000332284100
183,chain,2,100000004400305100,distributor,1,False,0.886588,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000000332284100
183,chain,3,100000005048668100,distributor,7,False,0.76577,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000000332284100
183,chain,4,100000000332284100,consolidator,6,False,0.844988,100000004140487100 → 100000004400305100 → 100000005048668100 → 100000000332284100
184,chain,1,100000007639767100,distributor,1,False,0.817671,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000000332284100
184,chain,2,100000004400305100,distributor,1,False,0.886588,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000000332284100
184,chain,3,100000002645993100,peripheral,1,False,0.575386,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000000332284100
184,chain,4,100000000332284100,consolidator,6,False,0.844988,100000007639767100 → 100000004400305100 → 100000002645993100 → 100000000332284100
185,chain,1,100000008632060100,distributor,1,False,0.478915,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000000332284100
185,chain,2,100000004400305100,distributor,1,False,0.886588,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000000332284100
185,chain,3,100000002645993100,peripheral,1,False,0.575386,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000000332284100
185,chain,4,100000000332284100,consolidator,6,False,0.844988,100000008632060100 → 100000004400305100 → 100000002645993100 → 100000000332284100
186,chain,1,100000004070318100,distributor,1,False,0.879738,100000004070318100 → 100000002957787100 → 100000004770073100 → 100000005293969100
186,chain,2,100000002957787100,coordinator,1,False,0.900323,100000004070318100 → 100000002957787100 → 100000004770073100 → 100000005293969100
186,chain,3,100000004770073100,transit,1,False,0.453321,100000004070318100 → 100000002957787100 → 100000004770073100 → 100000005293969100
186,chain,4,100000005293969100,peripheral,1,False,0.135022,100000004070318100 → 100000002957787100 → 100000004770073100 → 100000005293969100
187,chain,1,100000004746397100,peripheral,6,False,0.450234,100000004746397100 → 100000002957787100 → 100000004770073100 → 100000005293969100
187,chain,2,100000002957787100,coordinator,1,False,0.900323,100000004746397100 → 100000002957787100 → 100000004770073100 → 100000005293969100
187,chain,3,100000004770073100,transit,1,False,0.453321,100000004746397100 → 100000002957787100 → 100000004770073100 → 100000005293969100
187,chain,4,100000005293969100,peripheral,1,False,0.135022,100000004746397100 → 100000002957787100 → 100000004770073100 → 100000005293969100
188,chain,1,100000005268319100,peripheral,1,False,0.419248,100000005268319100 → 100000002957787100 → 100000004770073100 → 100000005293969100
188,chain,2,100000002957787100,coordinator,1,False,0.900323,100000005268319100 → 100000002957787100 → 100000004770073100 → 100000005293969100
188,chain,3,100000004770073100,transit,1,False,0.453321,100000005268319100 → 100000002957787100 → 100000004770073100 → 100000005293969100
188,chain,4,100000005293969100,peripheral,1,False,0.135022,100000005268319100 → 100000002957787100 → 100000004770073100 → 100000005293969100
189,chain,1,100000000667713100,peripheral,5,False,0.615012,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000002592567100
189,chain,2,100000008636603100,peripheral,5,False,0.581642,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000002592567100
189,chain,3,100000003016635100,distributor,5,True,0.825536,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000002592567100
